id,lat,lon,user,uid,version,changeset,timestamp 
5177029306,40.4884418,-80.0520590,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:38Z
5177029321,40.4879911,-80.0501143,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:38Z
5177029354,40.4887650,-80.0514846,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:39Z
5177029373,40.4897875,-80.0482655,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:39Z
5177029400,40.4892968,-80.0462428,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:40Z
5177029427,40.4893269,-80.0480399,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:40Z
5177029470,40.4861476,-80.0518927,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:41Z
5177029723,40.4887271,-80.0503130,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:42Z
5177029772,40.4881760,-80.0504657,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:43Z
5177029803,40.4895206,-80.0507981,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:44Z
5177030100,40.4892781,-80.0493828,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:45Z
5177030245,40.4882179,-80.0525511,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:46Z
5177030308,40.4890853,-80.0474823,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:47Z
5177030427,40.4885584,-80.0503207,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:48Z
5177030442,40.4891713,-80.0515712,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:48Z
5177030511,40.4894367,-80.0463640,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:49Z
5177030658,40.4899477,-80.0498785,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:50Z
5177030681,40.4896526,-80.0512849,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:51Z
5177030831,40.4891967,-80.0518300,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:51Z
5177031128,40.4899078,-80.0504178,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:55Z
5177031151,40.4898030,-80.0525541,GeoKitten_import,6644337,1,53081593,2017-10-19T20:20:56Z
5177031397,40.4895167,-80.0488636,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:00Z
5177031564,40.4892136,-80.0485489,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:03Z
5177031746,40.4890672,-80.0476484,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:07Z
5177031943,40.4891338,-80.0498986,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:11Z
5177032015,40.4894283,-80.0495633,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:12Z
5177032121,40.4894428,-80.0487743,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:15Z
5177032154,40.4893290,-80.0466332,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:15Z
5177032185,40.4891213,-80.0525253,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:16Z
5177032310,40.4896310,-80.0462007,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:18Z
5177032434,40.4895760,-80.0524418,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:21Z
5177032453,40.4862823,-80.0516249,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:22Z
5177032480,40.4895869,-80.0481818,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:22Z
5177032495,40.4896858,-80.0465438,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:22Z
5177032526,40.4896515,-80.0483984,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:23Z
5177032559,40.4895516,-80.0464062,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:24Z
5177032610,40.4879972,-80.0525421,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:25Z
5177032629,40.4877607,-80.0518358,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:25Z
5177032656,40.4877080,-80.0505112,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:26Z
5177032679,40.4880547,-80.0509684,GeoKitten_import,6644337,1,53081593,2017-10-19T20:21:26Z
5177468857,40.4353758,-79.9560722,Omnific,1408522,1,53086468,2017-10-20T03:24:55Z
5177468872,40.4359849,-79.9544827,cowdog,3125856,2,53250730,2017-10-26T01:59:00Z
5177468887,40.4379757,-79.9533897,Omnific,1408522,1,53086468,2017-10-20T03:24:55Z
5177468902,40.4379972,-79.9536332,Omnific,1408522,1,53086468,2017-10-20T03:24:56Z
5177468917,40.4378904,-79.9527345,Omnific,1408522,1,53086468,2017-10-20T03:24:56Z
5177471132,40.4387724,-79.9520343,Omnific,1408522,1,53086468,2017-10-20T03:24:56Z
5177471147,40.4352607,-79.9558972,Omnific,1408522,1,53086468,2017-10-20T03:24:56Z
5177471162,40.4354667,-79.9517315,Omnific,1408522,1,53086468,2017-10-20T03:24:57Z
5177471177,40.4353352,-79.9545937,Omnific,1408522,1,53086468,2017-10-20T03:24:57Z
5177471192,40.4352389,-79.9541223,Omnific,1408522,1,53086468,2017-10-20T03:24:57Z
5177471207,40.4353995,-79.9523314,Omnific,1408522,1,53086468,2017-10-20T03:24:57Z
5177471222,40.4364827,-79.9540546,Omnific,1408522,1,53086468,2017-10-20T03:24:58Z
5177471237,40.4380478,-79.9521325,Omnific,1408522,1,53086468,2017-10-20T03:24:58Z
5177471252,40.4382185,-79.9522516,Omnific,1408522,1,53086468,2017-10-20T03:24:58Z
5177471267,40.4372958,-79.9544320,Omnific,1408522,1,53086468,2017-10-20T03:24:58Z
5177471282,40.4385083,-79.9509856,Omnific,1408522,1,53086468,2017-10-20T03:24:59Z
5177471297,40.4368752,-79.9539090,Omnific,1408522,1,53086468,2017-10-20T03:24:59Z
5177471312,40.4368440,-79.9529325,Omnific,1408522,1,53086468,2017-10-20T03:24:59Z
5177471327,40.4373968,-79.9532481,Omnific,1408522,1,53086468,2017-10-20T03:24:59Z
5177471342,40.4368015,-79.9544047,Omnific,1408522,1,53086468,2017-10-20T03:25:00Z
5177471357,40.4363752,-79.9548126,Omnific,1408522,1,53086468,2017-10-20T03:25:00Z
5177471372,40.4367286,-79.9523814,Omnific,1408522,1,53086468,2017-10-20T03:25:00Z
5177471387,40.4362597,-79.9513525,Omnific,1408522,1,53086468,2017-10-20T03:25:00Z
5177471402,40.4379314,-79.9512904,Omnific,1408522,1,53086468,2017-10-20T03:25:01Z
5177471417,40.4368687,-79.9542914,Omnific,1408522,1,53086468,2017-10-20T03:25:01Z
5177471432,40.4366636,-79.9533688,Omnific,1408522,1,53086468,2017-10-20T03:25:01Z
5177471447,40.4376414,-79.9529833,Omnific,1408522,1,53086468,2017-10-20T03:25:01Z
5177471462,40.4365492,-79.9540941,Omnific,1408522,1,53086468,2017-10-20T03:25:02Z
5177471477,40.4372973,-79.9509039,Omnific,1408522,1,53086468,2017-10-20T03:25:02Z
5177471492,40.4371839,-79.9511560,Omnific,1408522,1,53086468,2017-10-20T03:25:02Z
5177471507,40.4375684,-79.9540945,Omnific,1408522,1,53086468,2017-10-20T03:25:02Z
5177471522,40.4371192,-79.9541662,Omnific,1408522,1,53086468,2017-10-20T03:25:03Z
5177471537,40.4366704,-79.9518292,Omnific,1408522,1,53086468,2017-10-20T03:25:03Z
5177471552,40.4377094,-79.9537382,Omnific,1408522,1,53086468,2017-10-20T03:25:03Z
5177471567,40.4364357,-79.9529647,Omnific,1408522,1,53086468,2017-10-20T03:25:04Z
5177471582,40.4377363,-79.9517752,Omnific,1408522,1,53086468,2017-10-20T03:25:04Z
5177471597,40.4367842,-79.9513791,Omnific,1408522,1,53086468,2017-10-20T03:25:04Z
5177471612,40.4363779,-79.9528599,Omnific,1408522,1,53086468,2017-10-20T03:25:04Z
5177471627,40.4366872,-79.9545707,cowdog,3125856,2,53250730,2017-10-26T01:59:00Z
5177471642,40.4364666,-79.9544544,cowdog,3125856,2,53250730,2017-10-26T01:59:01Z
5177471657,40.4362027,-79.9545560,cowdog,3125856,2,53250730,2017-10-26T01:59:01Z
5177471672,40.4366935,-79.9510298,Omnific,1408522,1,53086468,2017-10-20T03:25:05Z
5177471687,40.4373556,-79.9542147,Omnific,1408522,1,53086468,2017-10-20T03:25:06Z
5177471702,40.4365934,-79.9553682,cowdog,3125856,2,53250730,2017-10-26T01:59:01Z
5177471717,40.4366164,-79.9532832,Omnific,1408522,1,53086468,2017-10-20T03:25:06Z
5177471732,40.4376943,-79.9517476,Omnific,1408522,1,53086468,2017-10-20T03:25:06Z
5177471747,40.4372764,-79.9515203,Omnific,1408522,1,53086468,2017-10-20T03:25:07Z
5177471762,40.4367503,-79.9541010,Omnific,1408522,1,53086468,2017-10-20T03:25:07Z
5177471777,40.4367344,-79.9517520,Omnific,1408522,1,53086468,2017-10-20T03:25:07Z
5177471792,40.4366029,-79.9529475,Omnific,1408522,1,53086468,2017-10-20T03:25:07Z
5177471807,40.4364873,-79.9534471,Omnific,1408522,1,53086468,2017-10-20T03:25:08Z
5177471822,40.4364302,-79.9549333,cowdog,3125856,2,53250730,2017-10-26T01:59:02Z
5177471837,40.4365426,-79.9522916,Omnific,1408522,1,53086468,2017-10-20T03:25:08Z
5177471852,40.4366079,-79.9519053,Omnific,1408522,1,53086468,2017-10-20T03:25:08Z
5177471867,40.4362151,-79.9519921,Omnific,1408522,1,53086468,2017-10-20T03:25:09Z
5177471882,40.4362061,-79.9554539,Omnific,1408522,1,53086468,2017-10-20T03:25:09Z
5177471897,40.4364917,-79.9520097,Omnific,1408522,1,53086468,2017-10-20T03:25:09Z
5177471912,40.4379180,-79.9519498,Omnific,1408522,1,53086468,2017-10-20T03:25:09Z
5177471927,40.4366155,-79.9551819,cowdog,3125856,2,53250730,2017-10-26T01:59:02Z
5177471942,40.4368221,-79.9550047,cowdog,3125856,2,53250730,2017-10-26T01:59:02Z
5177471957,40.4365125,-79.9552194,cowdog,3125856,2,53250730,2017-10-26T01:59:02Z
5177471972,40.4371079,-79.9508262,Omnific,1408522,1,53086468,2017-10-20T03:25:10Z
5177471987,40.4369795,-79.9522217,Omnific,1408522,1,53086468,2017-10-20T03:25:11Z
5177472006,40.4391879,-79.9511007,cowdog,3125856,2,53280220,2017-10-27T04:51:59Z
5177472021,40.4393441,-79.9519032,Omnific,1408522,1,53086468,2017-10-20T03:25:11Z
5177472036,40.4385340,-79.9525510,Omnific,1408522,1,53086468,2017-10-20T03:25:12Z
5177472051,40.4393221,-79.9521689,Omnific,1408522,1,53086468,2017-10-20T03:25:12Z
5177472066,40.4394744,-79.9521638,Omnific,1408522,1,53086468,2017-10-20T03:25:12Z
5177472081,40.4379254,-79.9517352,Omnific,1408522,1,53086468,2017-10-20T03:25:12Z
5177472096,40.4391566,-79.9523941,Omnific,1408522,1,53086468,2017-10-20T03:25:13Z
5177472111,40.4388450,-79.9529706,Omnific,1408522,1,53086468,2017-10-20T03:25:13Z
5177472126,40.4389390,-79.9517858,Omnific,1408522,1,53086468,2017-10-20T03:25:13Z
5177472141,40.4391044,-79.9518359,Omnific,1408522,1,53086468,2017-10-20T03:25:13Z
5177472156,40.4382583,-79.9535878,Omnific,1408522,1,53086468,2017-10-20T03:25:14Z
5177472171,40.4381419,-79.9533333,Omnific,1408522,1,53086468,2017-10-20T03:25:14Z
5177472186,40.4374436,-79.9537332,Omnific,1408522,1,53086468,2017-10-20T03:25:14Z
5177472201,40.4374221,-79.9534604,Omnific,1408522,1,53086468,2017-10-20T03:25:14Z
5177472216,40.4375407,-79.9519622,Omnific,1408522,1,53086468,2017-10-20T03:25:15Z
5177472231,40.4374912,-79.9514957,Omnific,1408522,1,53086468,2017-10-20T03:25:15Z
5177472246,40.4374491,-79.9523839,Omnific,1408522,1,53086468,2017-10-20T03:25:15Z
5177472261,40.4351833,-79.9546253,Omnific,1408522,1,53086468,2017-10-20T03:25:15Z
5177472276,40.4385173,-79.9521536,Omnific,1408522,1,53086468,2017-10-20T03:25:16Z
5177472291,40.4383495,-79.9525335,Omnific,1408522,1,53086468,2017-10-20T03:25:16Z
5177472306,40.4385308,-79.9516725,Omnific,1408522,1,53086468,2017-10-20T03:25:16Z
5177472321,40.4360227,-79.9557641,Omnific,1408522,1,53086468,2017-10-20T03:25:17Z
5177472336,40.4348931,-79.9510112,Omnific,1408522,1,53086468,2017-10-20T03:25:17Z
5177472351,40.4349620,-79.9550005,Omnific,1408522,1,53086468,2017-10-20T03:25:17Z
5177472366,40.4346793,-79.9517565,Omnific,1408522,1,53086468,2017-10-20T03:25:17Z
5177472381,40.4346744,-79.9519468,Omnific,1408522,1,53086468,2017-10-20T03:25:18Z
5177472396,40.4350206,-79.9547725,Omnific,1408522,1,53086468,2017-10-20T03:25:18Z
5177472411,40.4360033,-79.9551379,Omnific,1408522,1,53086468,2017-10-20T03:25:18Z
5177472426,40.4354682,-79.9527907,Omnific,1408522,1,53086468,2017-10-20T03:25:18Z
5177472441,40.4357288,-79.9515745,Omnific,1408522,1,53086468,2017-10-20T03:25:19Z
5177472456,40.4355585,-79.9525301,Omnific,1408522,1,53086468,2017-10-20T03:25:19Z
5177472471,40.4355138,-79.9541242,Omnific,1408522,1,53086468,2017-10-20T03:25:19Z
5177472486,40.4347931,-79.9527578,Omnific,1408522,1,53086468,2017-10-20T03:25:19Z
5177472501,40.4349141,-79.9535855,Omnific,1408522,1,53086468,2017-10-20T03:25:20Z
5177472516,40.4357453,-79.9527198,Omnific,1408522,1,53086468,2017-10-20T03:25:20Z
5177472531,40.4357634,-79.9555869,Omnific,1408522,1,53086468,2017-10-20T03:25:20Z
5177472546,40.4353863,-79.9557539,Omnific,1408522,1,53086468,2017-10-20T03:25:20Z
5177472561,40.4346263,-79.9528026,Omnific,1408522,1,53086468,2017-10-20T03:25:21Z
5177472576,40.4355526,-79.9517198,Omnific,1408522,1,53086468,2017-10-20T03:25:21Z
5177472591,40.4361901,-79.9521342,Omnific,1408522,1,53086468,2017-10-20T03:25:21Z
5177472606,40.4355835,-79.9535450,Omnific,1408522,1,53086468,2017-10-20T03:25:22Z
5177472621,40.4349458,-79.9542807,Omnific,1408522,1,53086468,2017-10-20T03:25:22Z
5177472636,40.4356512,-79.9527524,Omnific,1408522,1,53086468,2017-10-20T03:25:22Z
5177472651,40.4349744,-79.9536508,Omnific,1408522,1,53086468,2017-10-20T03:25:22Z
5177472666,40.4357384,-79.9535118,Omnific,1408522,1,53086468,2017-10-20T03:25:23Z
5177472681,40.4362094,-79.9521931,Omnific,1408522,1,53086468,2017-10-20T03:25:23Z
5177472696,40.4362144,-79.9537803,Omnific,1408522,1,53086468,2017-10-20T03:25:23Z
5177472711,40.4357573,-79.9520411,Omnific,1408522,1,53086468,2017-10-20T03:25:24Z
5177472726,40.4362830,-79.9525935,Omnific,1408522,1,53086468,2017-10-20T03:25:24Z
5177472741,40.4355985,-79.9539153,Omnific,1408522,1,53086468,2017-10-20T03:25:24Z
5177472756,40.4346549,-79.9533701,Omnific,1408522,1,53086468,2017-10-20T03:25:24Z
5177472771,40.4347983,-79.9525237,Omnific,1408522,1,53086468,2017-10-20T03:25:25Z
5177472786,40.4355022,-79.9551512,Omnific,1408522,1,53086468,2017-10-20T03:25:25Z
5177472801,40.4349970,-79.9553821,Omnific,1408522,1,53086468,2017-10-20T03:25:25Z
5177472816,40.4351253,-79.9551656,Omnific,1408522,1,53086468,2017-10-20T03:25:26Z
5177472831,40.4356270,-79.9520936,Omnific,1408522,1,53086468,2017-10-20T03:25:26Z
5177472846,40.4362382,-79.9537399,Omnific,1408522,1,53086468,2017-10-20T03:25:26Z
5177472861,40.4352772,-79.9513819,Omnific,1408522,1,53086468,2017-10-20T03:25:26Z
5177472876,40.4360420,-79.9553402,Omnific,1408522,1,53086468,2017-10-20T03:25:27Z
5177472891,40.4360614,-79.9544714,cowdog,3125856,2,53250730,2017-10-26T01:59:03Z
5177472906,40.4359113,-79.9521298,Omnific,1408522,1,53086468,2017-10-20T03:25:27Z
5177472921,40.4375693,-79.9539326,Omnific,1408522,1,53086468,2017-10-20T03:25:28Z
5177472936,40.4359592,-79.9551567,Omnific,1408522,1,53086468,2017-10-20T03:25:28Z
5177472951,40.4360302,-79.9529075,Omnific,1408522,1,53086468,2017-10-20T03:25:28Z
5177717458,40.4487737,-79.9764449,Omnific,1408522,1,53089950,2017-10-20T07:37:03Z
5177717473,40.4483779,-79.9777208,Omnific,1408522,1,53089950,2017-10-20T07:37:03Z
5177717488,40.4454946,-79.9773936,Omnific,1408522,1,53089950,2017-10-20T07:37:04Z
5177717503,40.4449395,-79.9756401,Omnific,1408522,1,53089950,2017-10-20T07:37:04Z
5177717518,40.4473655,-79.9736167,Omnific,1408522,1,53089950,2017-10-20T07:37:04Z
5177718733,40.4462797,-79.9800090,Omnific,1408522,1,53089950,2017-10-20T07:37:04Z
5177718748,40.4476496,-79.9736204,Omnific,1408522,1,53089950,2017-10-20T07:37:05Z
5177718763,40.4451186,-79.9807634,Omnific,1408522,1,53089950,2017-10-20T07:37:05Z
5177718778,40.4453592,-79.9808014,Omnific,1408522,1,53089950,2017-10-20T07:37:05Z
5177718793,40.4463554,-79.9742972,Omnific,1408522,1,53089950,2017-10-20T07:37:05Z
5177718808,40.4454816,-79.9795220,Omnific,1408522,1,53089950,2017-10-20T07:37:06Z
5177718923,40.4455211,-79.9805718,Omnific,1408522,1,53089950,2017-10-20T07:37:06Z
5177718938,40.4454462,-79.9792321,Omnific,1408522,1,53089950,2017-10-20T07:37:06Z
5177718953,40.4451218,-79.9806305,Omnific,1408522,1,53089950,2017-10-20T07:37:06Z
5177718968,40.4471861,-79.9714752,Omnific,1408522,1,53089950,2017-10-20T07:37:07Z
5177718983,40.4478234,-79.9787031,Omnific,1408522,1,53089950,2017-10-20T07:37:07Z
5177718998,40.4512273,-79.9680701,Omnific,1408522,1,53089950,2017-10-20T07:37:07Z
5177719013,40.4521977,-79.9678594,Omnific,1408522,1,53089950,2017-10-20T07:37:07Z
5177719028,40.4519900,-79.9662256,Omnific,1408522,1,53089950,2017-10-20T07:37:08Z
5177719043,40.4518069,-79.9676565,Omnific,1408522,1,53089950,2017-10-20T07:37:08Z
5177719058,40.4524622,-79.9654825,Omnific,1408522,1,53089950,2017-10-20T07:37:08Z
5177719073,40.4525386,-79.9671859,Omnific,1408522,1,53089950,2017-10-20T07:37:08Z
5177719088,40.4522533,-79.9659843,Omnific,1408522,1,53089950,2017-10-20T07:37:09Z
5177719103,40.4525873,-79.9662109,Omnific,1408522,1,53089950,2017-10-20T07:37:09Z
5177719118,40.4524735,-79.9670354,Omnific,1408522,1,53089950,2017-10-20T07:37:09Z
5177719133,40.4525454,-79.9663061,Omnific,1408522,1,53089950,2017-10-20T07:37:09Z
5177719148,40.4467884,-79.9738177,Omnific,1408522,1,53089950,2017-10-20T07:37:10Z
5177719163,40.4508532,-79.9689443,Omnific,1408522,1,53089950,2017-10-20T07:37:10Z
5177719178,40.4467099,-79.9682527,Omnific,1408522,1,53089950,2017-10-20T07:37:10Z
5177719193,40.4468406,-79.9709115,Omnific,1408522,1,53089950,2017-10-20T07:37:11Z
5177719208,40.4482325,-79.9672887,Omnific,1408522,1,53089950,2017-10-20T07:37:11Z
5177719223,40.4468951,-79.9696406,Omnific,1408522,1,53089950,2017-10-20T07:37:11Z
5177719238,40.4480703,-79.9756445,Omnific,1408522,1,53089950,2017-10-20T07:37:11Z
5177719253,40.4517853,-79.9663820,Omnific,1408522,1,53089950,2017-10-20T07:37:12Z
5177719268,40.4515770,-79.9670046,Omnific,1408522,1,53089950,2017-10-20T07:37:12Z
5177719283,40.4518875,-79.9663070,Omnific,1408522,1,53089950,2017-10-20T07:37:12Z
5177719298,40.4515454,-79.9655064,Omnific,1408522,1,53089950,2017-10-20T07:37:12Z
5177719313,40.4522188,-79.9647572,Omnific,1408522,1,53089950,2017-10-20T07:37:13Z
5177719328,40.4523548,-79.9668541,Omnific,1408522,1,53089950,2017-10-20T07:37:13Z
5177719343,40.4521214,-79.9659239,Omnific,1408522,1,53089950,2017-10-20T07:37:13Z
5177719358,40.4520746,-79.9672137,Omnific,1408522,1,53089950,2017-10-20T07:37:14Z
5177719373,40.4480248,-79.9734595,Omnific,1408522,1,53089950,2017-10-20T07:37:14Z
5177719388,40.4481635,-79.9682892,Omnific,1408522,1,53089950,2017-10-20T07:37:14Z
5177719403,40.4481354,-79.9701176,Omnific,1408522,1,53089950,2017-10-20T07:37:14Z
5177719418,40.4482819,-79.9668491,Omnific,1408522,1,53089950,2017-10-20T07:37:15Z
5177719433,40.4454496,-79.9737708,Omnific,1408522,1,53089950,2017-10-20T07:37:15Z
5177719448,40.4457092,-79.9729732,Omnific,1408522,1,53089950,2017-10-20T07:37:15Z
5177719463,40.4432468,-79.9785775,Omnific,1408522,1,53089950,2017-10-20T07:37:15Z
5177719478,40.4442473,-79.9767897,Omnific,1408522,1,53089950,2017-10-20T07:37:16Z
5177719493,40.4445168,-79.9754392,Omnific,1408522,1,53089950,2017-10-20T07:37:16Z
5177719508,40.4452468,-79.9811610,Omnific,1408522,1,53089950,2017-10-20T07:37:16Z
5177719623,40.4447529,-79.9793061,Omnific,1408522,1,53089950,2017-10-20T07:37:16Z
5177719638,40.4451263,-79.9789024,Omnific,1408522,1,53089950,2017-10-20T07:37:17Z
5177719653,40.4462677,-79.9690789,Omnific,1408522,1,53089950,2017-10-20T07:37:17Z
5177719668,40.4470627,-79.9736372,Omnific,1408522,1,53089950,2017-10-20T07:37:17Z
5177719683,40.4456268,-79.9709988,Omnific,1408522,1,53089950,2017-10-20T07:37:17Z
5177719698,40.4450168,-79.9722893,Omnific,1408522,1,53089950,2017-10-20T07:37:18Z
5177719713,40.4433622,-79.9793302,Omnific,1408522,1,53089950,2017-10-20T07:37:18Z
5177719728,40.4462496,-79.9785874,Omnific,1408522,1,53089950,2017-10-20T07:37:18Z
5177719743,40.4445271,-79.9736483,Omnific,1408522,1,53089950,2017-10-20T07:37:18Z
5177719758,40.4442113,-79.9743626,Omnific,1408522,1,53089950,2017-10-20T07:37:19Z
5177719773,40.4462339,-79.9795145,Omnific,1408522,1,53089950,2017-10-20T07:37:19Z
5177719788,40.4442004,-79.9766408,Omnific,1408522,1,53089950,2017-10-20T07:37:19Z
5177719803,40.4438777,-79.9774146,Omnific,1408522,1,53089950,2017-10-20T07:37:19Z
5177719818,40.4434751,-79.9784679,Omnific,1408522,1,53089950,2017-10-20T07:37:20Z
5177719933,40.4436521,-79.9777890,Omnific,1408522,1,53089950,2017-10-20T07:37:20Z
5177719948,40.4465550,-79.9705692,Omnific,1408522,1,53089950,2017-10-20T07:37:20Z
5177719963,40.4452506,-79.9796981,Omnific,1408522,1,53089950,2017-10-20T07:37:20Z
5177719978,40.4439072,-79.9789794,Omnific,1408522,1,53089950,2017-10-20T07:37:21Z
5177719993,40.4444469,-79.9788633,Omnific,1408522,1,53089950,2017-10-20T07:37:21Z
5177720008,40.4456692,-79.9781638,Omnific,1408522,1,53089950,2017-10-20T07:37:21Z
5177720123,40.4442421,-79.9777192,Omnific,1408522,1,53089950,2017-10-20T07:37:21Z
5177720138,40.4452724,-79.9720358,Omnific,1408522,1,53089950,2017-10-20T07:37:22Z
5177720153,40.4453844,-79.9758335,Omnific,1408522,1,53089950,2017-10-20T07:37:22Z
5177720168,40.4451277,-79.9733944,Omnific,1408522,1,53089950,2017-10-20T07:37:22Z
5177720183,40.4452082,-79.9720073,Omnific,1408522,1,53089950,2017-10-20T07:37:23Z
5177720198,40.4459322,-79.9818584,Omnific,1408522,1,53089950,2017-10-20T07:37:23Z
5177720213,40.4447854,-79.9746240,Omnific,1408522,1,53089950,2017-10-20T07:37:23Z
5177720328,40.4460895,-79.9726153,Omnific,1408522,1,53089950,2017-10-20T07:37:23Z
5177720343,40.4463219,-79.9756304,Omnific,1408522,1,53089950,2017-10-20T07:37:24Z
5177720358,40.4460533,-79.9776598,Omnific,1408522,1,53089950,2017-10-20T07:37:24Z
5177720373,40.4467095,-79.9697725,Omnific,1408522,1,53089950,2017-10-20T07:37:24Z
5177720388,40.4466282,-79.9769519,Omnific,1408522,1,53089950,2017-10-20T07:37:24Z
5177720403,40.4462437,-79.9797103,Omnific,1408522,1,53089950,2017-10-20T07:37:25Z
5177720418,40.4471031,-79.9710143,Omnific,1408522,1,53089950,2017-10-20T07:37:25Z
5177720533,40.4455047,-79.9749645,Omnific,1408522,1,53089950,2017-10-20T07:37:25Z
5177720548,40.4450927,-79.9801570,Omnific,1408522,1,53089950,2017-10-20T07:37:26Z
5177720563,40.4449327,-79.9801931,Omnific,1408522,1,53089950,2017-10-20T07:37:26Z
5177720578,40.4467385,-79.9690237,Omnific,1408522,1,53089950,2017-10-20T07:37:26Z
5177720593,40.4463033,-79.9821919,Omnific,1408522,1,53089950,2017-10-20T07:37:26Z
5177720608,40.4466023,-79.9705991,Omnific,1408522,1,53089950,2017-10-20T07:37:27Z
5177720623,40.4488667,-79.9677723,Omnific,1408522,1,53089950,2017-10-20T07:37:27Z
5177720638,40.4477641,-79.9705037,Omnific,1408522,1,53089950,2017-10-20T07:37:27Z
5177720653,40.4461039,-79.9795992,Omnific,1408522,1,53089950,2017-10-20T07:37:27Z
5177720668,40.4464206,-79.9710864,Omnific,1408522,1,53089950,2017-10-20T07:37:28Z
5177720683,40.4471188,-79.9710431,Omnific,1408522,1,53089950,2017-10-20T07:37:28Z
5177720698,40.4489719,-79.9671643,Omnific,1408522,1,53089950,2017-10-20T07:37:28Z
5177720713,40.4459470,-79.9696911,Omnific,1408522,1,53089950,2017-10-20T07:37:29Z
5177720728,40.4463466,-79.9746634,Omnific,1408522,1,53089950,2017-10-20T07:37:29Z
5177720743,40.4488913,-79.9761971,Omnific,1408522,1,53089950,2017-10-20T07:37:29Z
5177720758,40.4459362,-79.9796323,Omnific,1408522,1,53089950,2017-10-20T07:37:29Z
5177720773,40.4473077,-79.9703372,Omnific,1408522,1,53089950,2017-10-20T07:37:30Z
5177720788,40.4468856,-79.9739727,Omnific,1408522,1,53089950,2017-10-20T07:37:30Z
5177720803,40.4471512,-79.9698795,Omnific,1408522,1,53089950,2017-10-20T07:37:30Z
5177720818,40.4458803,-79.9725689,Omnific,1408522,1,53089950,2017-10-20T07:37:31Z
5177720833,40.4486315,-79.9741839,Omnific,1408522,1,53089950,2017-10-20T07:37:31Z
5177720848,40.4471818,-79.9697821,Omnific,1408522,1,53089950,2017-10-20T07:37:31Z
5177720863,40.4462564,-79.9819215,Omnific,1408522,1,53089950,2017-10-20T07:37:31Z
5177720878,40.4477926,-79.9699493,Omnific,1408522,1,53089950,2017-10-20T07:37:32Z
5177720893,40.4471889,-79.9764668,Omnific,1408522,1,53089950,2017-10-20T07:37:32Z
5177720908,40.4476088,-79.9723248,Omnific,1408522,1,53089950,2017-10-20T07:37:32Z
5177720923,40.4478407,-79.9732202,Omnific,1408522,1,53089950,2017-10-20T07:37:33Z
5177720938,40.4479138,-79.9687550,Omnific,1408522,1,53089950,2017-10-20T07:37:33Z
5177720953,40.4487363,-79.9734007,Omnific,1408522,1,53089950,2017-10-20T07:37:33Z
5177720968,40.4487825,-79.9737927,Omnific,1408522,1,53089950,2017-10-20T07:37:33Z
5177720983,40.4478622,-79.9772653,Omnific,1408522,1,53089950,2017-10-20T07:37:34Z
5177720998,40.4477294,-79.9736822,Omnific,1408522,1,53089950,2017-10-20T07:37:34Z
5177721013,40.4477425,-79.9702727,Omnific,1408522,1,53089950,2017-10-20T07:37:34Z
5177721028,40.4480993,-79.9665677,Omnific,1408522,1,53089950,2017-10-20T07:37:34Z
5177721043,40.4456860,-79.9789824,Omnific,1408522,1,53089950,2017-10-20T07:37:35Z
