id,node_id,position 
535400763,5189707572,4
535400811,5189708141,0
535400811,5189708139,1
535400811,5189708137,2
535400811,5189708135,3
535400811,5189708141,4
535400971,5189711008,0
535400971,5189711007,1
535400971,5189711006,2
535400971,5189711614,3
535400971,5189711008,4
535400988,5189711804,0
535400988,5189711802,1
535400988,5189711800,2
535400988,5189711798,3
535400988,5189711804,4
535446752,5189979398,0
535446752,5189979399,1
535446752,5189979392,2
535446752,5189976739,3
535446752,5189979398,4
535446767,5189979690,0
535446767,5189979684,1
535446767,5189979685,2
535446767,5189979680,3
535446767,5189979682,4
535446767,5189979676,5
535446767,5189979678,6
535446767,5189979672,7
535446767,5189979674,8
535446767,5189979668,9
535446767,5189979670,10
535446767,5189979664,11
535446767,5189979665,12
535446767,5189979660,13
535446767,5189979690,14
535446782,5189979832,0
535446782,5189979834,1
535446782,5189979828,2
535446782,5189979830,3
535446782,5189979832,4
535446797,5189979998,0
535446797,5189980000,1
535446797,5189979994,2
535446797,5189979997,3
535446797,5189979998,4
535446813,5189980078,0
535446813,5189980079,1
535446813,5189980076,2
535446813,5189980077,3
535446813,5189980078,4
535446828,5189976799,0
535446828,5189976800,1
535446828,5189976797,2
535446828,5189976798,3
535446828,5189976795,4
535446828,5189976796,5
535446828,5189976799,6
535446843,5189976898,0
535446843,5189976895,1
535446843,5189976896,2
535446843,5189976893,3
535446843,5189976898,4
535446858,5189976973,0
535446858,5189976974,1
535446858,5189976971,2
535446858,5189976972,3
535446858,5189976973,4
535446873,5189977051,0
535446873,5189977052,1
535446873,5189977049,2
535446873,5189977050,3
535446873,5189977051,4
535446888,5189977103,0
535446888,5189977104,1
535446888,5189977101,2
535446888,5189977102,3
535446888,5189977103,4
535446903,5189977173,0
535446903,5189977174,1
535446903,5189977171,2
535446903,5189977172,3
535446903,5189977169,4
535446903,5189977170,5
535446903,5189977167,6
535446903,5189977168,7
535446903,5189977165,8
535446903,5189977166,9
535446903,5189977163,10
535446903,5189977164,11
535446903,5189977173,12
535446918,5189977393,0
535446918,5189977390,1
535446918,5189977391,2
535446918,5189977388,3
535446918,5189977393,4
535446933,5189977655,0
535446933,5189977652,1
535446933,5189977653,2
535446933,5189977650,3
535446933,5189977655,4
535446948,5189977839,0
535446948,5189977836,1
535446948,5189977837,2
535446948,5189977834,3
535446948,5189977839,4
535446964,5189977892,0
535446964,5189977893,1
535446964,5189977890,2
535446964,5189977891,3
535446964,5189977888,4
535446964,5189977892,5
535446979,5189978179,0
535446979,5189978180,1
535446979,5189978177,2
535446979,5189978178,3
535446979,5189978175,4
535446979,5189978176,5
535446979,5189978173,6
535446979,5189978174,7
535446979,5189978171,8
535446979,5189978172,9
535446979,1668127516,10
535446979,5189978170,11
535446979,5189978168,12
535446979,5189978169,13
535446979,5189978166,14
535446979,5189978167,15
535446979,5189978179,16
535446995,5189978351,0
535446995,5189978352,1
535446995,5189978349,2
535446995,5189978350,3
535446995,5189978351,4
535447011,5189978408,0
535447011,5189978405,1
535447011,5189978406,2
535447011,5189978403,3
535447011,5189978404,4
535447011,5189978401,5
535447011,5189978408,6
535447026,5189978674,0
535447026,5189978671,1
535447026,5189978672,2
535447026,5189978669,3
535447026,5189978670,4
535447026,5189978667,5
535447026,5189978674,6
535447052,5189979052,0
535447052,5189979050,1
535447052,5189979051,2
535447052,5189979048,3
535447052,5189979052,4
535447067,5189979238,0
535447067,5189979239,1
535447067,5189979236,2
535447067,5189979237,3
535447067,5189979234,4
535447067,5189979235,5
535447067,5189979232,6
535447067,5189979233,7
535447067,5189979238,8
535447082,5189979455,0
535447082,5189979452,1
535447082,5189979453,2
535447082,5189979450,3
535447082,5189979451,4
535447082,5189979448,5
535447082,5189979449,6
535447082,5189979446,7
535447082,5189979455,8
535447097,5189979522,0
535447097,5189979523,1
535447097,5189979520,2
535447097,5189979521,3
535447097,5189979518,4
535447097,5189979519,5
535447097,5189979516,6
535447097,5189979522,7
535447112,5189979777,0
535447112,5189979771,1
535447112,5189979773,2
535447112,5189979767,3
535447112,5189979777,4
535447128,5189979920,0
535447128,5189979915,1
535447128,5189979917,2
535447128,5189979911,3
535447128,5189979920,4
535856023,5192588417,0
535856023,5192588416,1
535856023,5192588415,2
535856023,5192588414,3
535856023,5192588417,4
535856038,5192584333,0
535856038,5192584332,1
535856038,5192584331,2
535856038,5192588996,3
535856038,5192588995,4
535856038,5192588994,5
535856038,5192584333,6
535856053,5192584411,0
535856053,5192584410,1
535856053,5192584409,2
535856053,5192584408,3
535856053,5192584411,4
535856068,5192588911,0
535856068,5192588910,1
535856068,5192588909,2
535856068,5192588908,3
535856068,5192588911,4
535856083,5192589013,0
535856083,5192589012,1
535856083,5192589011,2
535856083,5192589010,3
535856083,5192589013,4
535856098,5192589275,0
535856098,5192589274,1
535856098,5192589273,2
535856098,5192589272,3
535856098,5192589275,4
535856113,5192588768,0
535856113,5192588767,1
535856113,5192588766,2
535856113,5192588765,3
535856113,5192588764,4
535856113,5192588763,5
535856113,5192588768,6
535856128,5192589167,0
535856128,5192589166,1
535856128,5192589165,2
535856128,5192589164,3
535856128,5192589167,4
535856143,5192589444,0
535856143,5192589443,1
535856143,5192589442,2
535856143,5192589441,3
535856143,5192589444,4
535856158,5192589546,0
535856158,5192589545,1
535856158,5192589544,2
535856158,5192589543,3
535856158,5192589542,4
535856158,5192589541,5
535856158,5192589540,6
535856158,5192589539,7
535856158,5192589538,8
535856158,5192589537,9
535856158,5192589546,10
535856173,5192589340,0
535856173,5192589339,1
535856173,4445918320,2
535856173,5192589338,3
535856173,5192589340,4
535856188,5192589400,0
535856188,5192589399,1
535856188,5192589398,2
535856188,5192589397,3
535856188,5192589400,4
535856203,5192589512,0
535856203,5192589511,1
535856203,5192589510,2
535856203,5192589509,3
535856203,5192589512,4
535856218,5192589614,0
535856218,5192589613,1
535856218,5192589612,2
535856218,5192589611,3
535856218,5192589614,4
535856233,5192589879,0
535856233,5192589878,1
535856233,5192589877,2
535856233,5192589876,3
535856233,5192589879,4
535856248,5192589810,0
535856248,5192589809,1
535856248,5192589808,2
535856248,5192589807,3
535856248,5192589810,4
535856263,5192589899,0
535856263,5192589898,1
535856263,5192590268,2
535856263,5192590267,3
535856263,5192589899,4
535856278,5192590465,0
535856278,5192590464,1
535856278,5192590463,2
535856278,5192590462,3
535856278,5192590465,4
535856293,5192590300,0
535856293,5192590299,1
535856293,5192590298,2
535856293,5192590297,3
535856293,5192590300,4
535856308,5192590661,0
535856308,5192590660,1
535856308,5192590659,2
535856308,5192590658,3
535856308,5192590661,4
535856323,5192590851,0
535856323,5192590850,1
535856323,5192590849,2
535856323,5192590848,3
535856323,5192590851,4
535856338,5192589648,0
535856338,5192589647,1
535856338,5192589646,2
535856338,5192589645,3
535856338,5192589648,4
535856353,5192589709,0
535856353,5192589708,1
535856353,5192589707,2
535856353,5192589706,3
535856353,5192589709,4
535856368,5192590702,0
535856368,5192590701,1
535856368,5192590700,2
535856368,5192590699,3
535856368,5192590702,4
535856383,5192591262,0
535856383,5192591261,1
535856383,5192591260,2
535856383,5192591259,3
535856383,5192591262,4
535856398,5192591351,0
535856398,5192591350,1
535856398,5192591349,2
535856398,5192591348,3
535856398,5192591351,4
535856413,5192591147,0
535856413,5192591146,1
535856413,5192591145,2
535856413,5192591144,3
535856413,5192591147,4
535856428,5192591209,0
535856428,5192591208,1
535856428,5192591207,2
535856428,5192591206,3
535856428,5192591209,4
535856443,5192591303,0
535856443,5192591302,1
535856443,5192591301,2
535856443,5192591300,3
535856443,5192591303,4
535856458,5192591567,0
535856458,5192591566,1
535856458,5192591565,2
535856458,5192591564,3
535856458,5192591567,4
535856473,5192591656,0
535856473,5192591655,1
535856473,5192591654,2
535856473,5192591653,3
535856473,5192591656,4
535856491,5192591057,0
535856491,5192591056,1
535856491,5192591055,2
535856491,5192591054,3
535856491,5192591057,4
535856506,5192591120,0
535856506,5192591119,1
535856506,5192591118,2
535856506,5192591117,3
535856506,5192591120,4
535856521,5192591609,0
535856521,5192591608,1
535856521,5192591607,2
535856521,5192591606,3
535856521,5192591609,4
535856536,5192559315,0
535856536,5192559314,1
535856536,5192591968,2
535856536,5192591967,3
535856536,5192559315,4
535856551,5192592075,0
535856551,5192592074,1
535856551,5192592073,2
535856551,5192592072,3
535856551,5192592075,4
535856566,5192591493,0
535856566,5192591492,1
535856566,5192591491,2
535856566,5192591490,3
535856566,5192591493,4
535856581,5192591989,0
535856581,5192591988,1
535856581,5192591987,2
535856581,5192591986,3
535856581,5192591989,4
535856596,5192591787,0
535856596,5192591788,1
535856596,5192592248,2
535856596,5192591787,3
535856611,5192591792,0
535856611,5192591791,1
535856611,5192591790,2
535856611,5192591789,3
535856611,5192591792,4
535856626,5192592171,0
535856626,5192592170,1
535856626,5192592169,2
535856626,5192592168,3
535856626,5192592171,4
535856641,5192592431,0
535856641,5192592430,1
535856641,5192592429,2
535856641,5192592428,3
535856641,5192592431,4
535856656,5192592293,0
535856656,5192592292,1
535856656,5192592291,2
535856656,5192592290,3
535856656,5192592293,4
535856671,5192592554,0
535856671,5192592553,1
535856671,5192592552,2
535856671,5192592551,3
535856671,5192592554,4
535856686,5192592394,0
535856686,5192592393,1
535856686,5192592392,2
535856686,5192592391,3
535856686,5192592394,4
535856701,5192592474,0
535856701,5192592473,1
535856701,5192592472,2
535856701,5192592471,3
535856701,5192592474,4
535856716,5192592745,0
535856716,5192592744,1
535856716,5192592743,2
535856716,5192592742,3
535856716,5192592745,4
535856731,5192592616,0
535856731,5192592615,1
535856731,5192592614,2
535856731,5192592613,3
535856731,5192592616,4
535856746,5192592655,0
535856746,5192592654,1
535856746,5192592653,2
535856746,5192592652,3
535856746,5192592655,4
535856761,5192592718,0
535856761,5192592717,1
535856761,5192592716,2
535856761,5192592715,3
535856761,5192592718,4
535856777,5192592798,0
535856777,5192592797,1
535856777,5192592796,2
535856777,5192592795,3
535856777,5192592798,4
535856792,5192592876,0
535856792,5192592875,1
535856792,5192592874,2
535856792,5192592873,3
535856792,5192592876,4
535856807,5192593139,0
535856807,5192593138,1
535856807,5192593137,2
535856807,5192593136,3
535856807,5192593139,4
535856822,5192592978,0
535856822,5192592977,1
535856822,5192592976,2
535856822,5192592975,3
535856822,5192592978,4
535856837,5192593240,0
535856837,5192593239,1
535856837,5192593238,2
535856837,5192593237,3
535856837,5192593240,4
535856852,5192593120,0
535856852,5192593119,1
535856852,5192593118,2
535856852,5192593117,3
535856852,5192593120,4
535856867,5192593192,0
535856867,5192593191,1
535856867,5192593190,2
535856867,5192593189,3
535856867,5192593192,4
535856882,5192593458,0
535856882,5192593457,1
535856882,5192593456,2
535856882,5192593455,3
535856882,5192593458,4
535856897,5192593307,0
535856897,5192593306,1
535856897,5192593305,2
535856897,5192593304,3
535856897,5192593307,4
535856912,5192593390,0
535856912,5192593389,1
535856912,5192593388,2
535856912,5192593387,3
535856912,5192593390,4
535856927,5192593656,0
535856927,5192593655,1
535856927,5192593654,2
535856927,5192593653,3
535856927,5192593656,4
535856942,5192593716,0
535856942,5192593715,1
535856942,5192593714,2
535856942,5192593713,3
535856942,5192593716,4
535856957,5192580913,0
535856957,5192580912,1
535856957,5192580911,2
535856957,5192580910,3
535856957,5192580913,4
535856972,5192593872,0
535856972,5192593871,1
535856972,5192593870,2
535856972,5192593869,3
535856972,5192593872,4
535856987,5192593795,0
535856987,5192593794,1
535856987,5192593793,2
535856987,5192593792,3
535856987,5192593795,4
535857002,5192593958,0
535857002,5192593957,1
535857002,5192593956,2
535857002,5192593955,3
535857002,5192593958,4
535857017,5192594044,0
535857017,5192594043,1
535857017,5192594042,2
535857017,5192594041,3
535857017,5192594044,4
535857032,5192593566,0
535857032,5192593565,1
535857032,5192593564,2
535857032,5192593563,3
535857032,5192593566,4
535857052,5192594134,0
535857052,5192594133,1
535857052,5192594132,2
535857052,5192594131,3
535857052,5192594134,4
535857067,5192594237,0
535857067,5192594236,1
535857067,5192594235,2
535857067,5192594234,3
535857067,5192594237,4
535857082,5192594161,0
535857082,5192594160,1
535857082,5192594159,2
535857082,5192594158,3
535857082,5192594161,4
535857097,5192594325,0
535857097,5192594324,1
535857097,5192594323,2
535857097,5192594322,3
535857097,5192594325,4
535857112,5192594001,0
535857112,5192594000,1
535857112,5192593999,2
535857112,5192593998,3
535857112,5192594001,4
535857128,5192594289,0
535857128,5192594288,1
535857128,5192594463,2
535857128,5192594462,3
535857128,5192594289,4
535857143,5192594651,0
535857143,5192594650,1
535857143,5192594649,2
535857143,5192594648,3
535857143,5192594651,4
535857158,5192594380,0
535857158,5192594379,1
535857158,5192594378,2
535857158,5192594377,3
535857158,5192594380,4
535864406,5192641161,0
535864406,5192641160,1
535864406,5192641159,2
535864406,5192641158,3
535864406,5192641157,4
535864406,5192641156,5
535864406,5192641155,6
535864406,5192641154,7
535864406,5192641153,8
535864406,5192641152,9
535864406,5192641161,10
535864421,5192641316,0
535864421,5192641315,1
535864421,5192641314,2
535864421,5192641313,3
535864421,5192641312,4
535864421,5192641311,5
535864421,5192641310,6
535864421,5192641309,7
535864421,5192641308,8
535864421,5192641307,9
535864421,5192641306,10
535864421,5192641305,11
535864421,5192641304,12
535864421,5192641303,13
535864421,5192641302,14
535864421,5192641301,15
535864421,5192641300,16
535864421,5192641299,17
535864421,5192641298,18
535864421,5192641297,19
535864421,5192641316,20
535864436,5192641428,0
535864436,5192641427,1
535864436,5192641426,2
535864436,5192641425,3
535864436,5192641424,4
535864436,5192641423,5
535864436,5192641422,6
535864436,5192641421,7
535864436,5192641420,8
535864436,5192641419,9
535864436,5192641418,10
535864436,5192641417,11
535864436,5192641428,12
535864452,5192641639,0
535864452,5192641638,1
535864452,5192641637,2
535864452,5192641636,3
535864452,5192641635,4
535864452,5192641634,5
535864452,5192641633,6
535864452,5192641632,7
535864452,5192641639,8
535864467,5192641750,0
535864467,5192641749,1
535864467,5192641748,2
535864467,5192641747,3
535864467,5192641746,4
535864467,5192641745,5
535864467,5192641750,6
535864482,5192641826,0
535864482,5192641825,1
535864482,5192641824,2
535864482,5192641823,3
535864482,5192641822,4
535864482,5192641821,5
535864482,5192641820,6
535864482,5192641819,7
535864482,5192641826,8
535864497,5192642013,0
535864497,5192642012,1
535864497,5192642011,2
535864497,5192642010,3
535864497,5192642013,4
535864512,5192642126,0
535864512,5192642125,1
535864512,5192642124,2
535864512,5192642123,3
535864512,5192642126,4
535864527,5192642203,0
535864527,5192642202,1
535864527,5192642201,2
535864527,5192642200,3
535864527,5192642199,4
535864527,5192642198,5
535864527,5192642197,6
535864527,5192642196,7
535864527,5192642195,8
535864527,5192642194,9
535864527,5192642203,10
535864542,5192640911,0
535864542,5192640910,1
535864542,5192640909,2
535864542,5192640908,3
535864542,5192640911,4
535897008,5192844370,0
535897008,5192844369,1
535897008,5192841214,2
535897008,5192844452,3
535897008,5192841213,4
535897008,1668101829,5
535897008,1668101816,6
535897008,5192841212,7
535897008,5192844384,8
535897008,1669644566,9
535897008,5192844370,10
535897049,5192845760,0
535897049,5192845759,1
535897049,5192845758,2
535897049,5192845757,3
535897049,5192845760,4
535897080,5192845840,0
535897080,5192845839,1
535897080,5192845838,2
535897080,5192845837,3
535897080,5192845840,4
535897157,5192845910,0
535897157,5192845909,1
535897157,5192845908,2
535897157,5192845907,3
535897157,5192845910,4
535897182,5192845990,0
535897182,5192845989,1
535897182,5192845988,2
535897182,5192845987,3
535897182,5192845990,4
535897204,5192846165,0
535897204,5192846164,1
535897204,5192846163,2
535897204,5192846162,3
535897204,5192846165,4
535897219,5192846538,0
535897219,5192846537,1
535897219,5192846536,2
535897219,5192846535,3
535897219,5192846538,4
535897234,5192846612,0
535897234,5192846611,1
535897234,5192846610,2
535897234,5192846609,3
535897234,5192846612,4
535897249,5192846907,0
535897249,5192846906,1
535897249,5192846905,2
535897249,5192846904,3
535897249,5192846907,4
535897264,5192847203,0
535897264,5192847202,1
535897264,5192847201,2
535897264,5192847200,3
535897264,5192847199,4
535897264,5192847198,5
535897264,5192847197,6
535897264,5192847196,7
535897264,5192847195,8
535897264,5192847194,9
535897264,5192847193,10
535897264,5192847192,11
535897264,5192847203,12
535897279,5192842866,0
535897279,5192842865,1
535897279,5192842864,2
535897279,5192842863,3
535897279,5192842866,4
535897294,5192842953,0
535897294,5192842952,1
535897294,5192842951,2
535897294,5192842950,3
535897294,5192842949,4
535897294,5192842948,5
535897294,5192842947,6
535897294,5192842946,7
535897294,5192842945,8
535897294,5192842944,9
535897294,5192842943,10
535897294,5192842942,11
535897294,5192842941,12
535897294,5192842940,13
535897294,5192842939,14
535897294,5192842953,15
535897309,5192843055,0
535897309,5192843054,1
535897309,5192843053,2
535897309,5192843052,3
535897309,5192843051,4
535897309,5192843050,5
535897309,5192843049,6
535897309,5192843048,7
535897309,5192843047,8
535897309,5192843046,9
535897309,5192843045,10
535897309,5192843044,11
535897309,5192843055,12
535897324,5192843137,0
535897324,5192843136,1
535897324,5192843135,2
535897324,5192843134,3
535897324,5192843137,4
535897339,5192843217,0
535897339,5192843216,1
535897339,5192843215,2
535897339,5192843214,3
535897339,5192843217,4
535897354,5192843296,0
535897354,5192843295,1
535897354,5192843294,2
535897354,5192843293,3
535897354,5192843296,4
535897369,5192843376,0
535897369,5192843375,1
535897369,5192843374,2
535897369,5192843373,3
535897369,5192843376,4
535897384,5192843444,0
535897384,5192843443,1
535897384,5192843442,2
535897384,5192843441,3
535897384,5192843444,4
535897399,5192843512,0
535897399,5192843511,1
535897399,5192843510,2
535897399,5192843509,3
535897399,5192843508,4
535897399,5192843507,5
535897399,5192843512,6
535897415,5192843580,0
535897415,5192843579,1
535897415,5192843578,2
535897415,5192843577,3
535897415,5192843580,4
535897430,5192843658,0
535897430,5192843657,1
535897430,5192843656,2
535897430,5192843655,3
535897430,5192843658,4
535897445,5192843779,0
535897445,5192843778,1
535897445,5192843777,2
535897445,5192843776,3
535897445,5192843775,4
535897445,5192843774,5
535897445,5192843773,6
535897445,5192843772,7
535897445,5192843779,8
535897460,5192844157,0
535897460,5192844156,1
535897460,5192844155,2
535897460,5192844154,3
535897460,5192844157,4
535897475,5192844362,0
535897475,5192844361,1
535897475,5192844360,2
535897475,5192844359,3
535897475,5192844358,4
535897475,5192844357,5
535897475,5192844356,6
535897475,5192844355,7
535897475,5192844354,8
535897475,5192844353,9
535897475,5192844352,10
535897475,5192844351,11
535897475,5192844350,12
535897475,5192844349,13
535897475,5192844348,14
535897475,5192844347,15
535897475,5192844346,16
535897475,5192844345,17
535897475,5192844344,18
535897475,5192844343,19
535897475,5192844342,20
535897475,5192844341,21
535897475,5192844340,22
535897475,5192844339,23
535897475,5192844338,24
535897475,5192844337,25
535897475,5192844362,26
535897490,5192844544,0
535897490,5192844543,1
535897490,5192844542,2
535897490,5192844541,3
535897490,5192844544,4
535897505,5192844620,0
535897505,5192844619,1
535897505,5192844618,2
535897505,5192844617,3
535897505,5192844620,4
535897520,5192844812,0
535897520,5192844811,1
535897520,5192844810,2
535897520,5192844809,3
535897520,5192844812,4
535897535,5192844992,0
535897535,5192844991,1
535897535,5192844990,2
535897535,5192844989,3
535897535,5192844988,4
535897535,5192844987,5
535897535,5192844992,6
535897550,5192845113,0
535897550,5192845112,1
535897550,5192845111,2
535897550,5192845110,3
535897550,5192845109,4
535897550,5192845108,5
535897550,5192845107,6
535897550,5192845106,7
535897550,5192845105,8
535897550,5192845104,9
535897550,5192845103,10
535897550,5192845102,11
535897550,5192845101,12
535897550,5192845100,13
535897550,5192845099,14
535897550,5192845098,15
535897550,5192845113,16
535897565,5192845197,0
535897565,5192845196,1
535897565,5192845195,2
535897565,5192845194,3
535897565,5192845197,4
535897580,5192845309,0
535897580,5192845308,1
535897580,5192845307,2
535897580,5192845306,3
535897580,5192845305,4
535897580,5192845304,5
535897580,5192845309,6
535897595,5192835193,0
535897595,5192835192,1
535897595,5192835191,2
535897595,5192835190,3
535897595,5192835193,4
535897610,5192845579,0
535897610,5192845578,1
535897610,5192845577,2
535897610,5192845576,3
535897610,5192845575,4
535897610,5192845574,5
535897610,5192845573,6
535897610,5192845572,7
535897610,5192845579,8
535897625,5192845660,0
535897625,5192845659,1
535897625,5192845658,2
535897625,5192845657,3
535897625,5192845660,4
536235943,5195194644,0
536235943,5195194645,1
536235943,5195194642,2
536235943,5195194643,3
536235943,5195194644,4
536235958,5195194729,0
536235958,5195194726,1
536235958,5195194727,2
536235958,5195194724,3
536235958,5195194729,4
536236360,5195197270,0
536236360,5195197267,1
536236360,5195197268,2
536236360,5195197265,3
536236360,5195197270,4
536236384,5195197382,0
536236384,5195197379,1
536236384,5195197380,2
536236384,5195197377,3
536236384,5195197378,4
536236384,5195197375,5
536236384,5195197376,6
536236384,5195197373,7
536236384,5195197374,8
536236384,5195197371,9
536236384,5195197382,10
536236426,5195197476,0
536236426,5195197473,1
536236426,5195197474,2
536236426,5195197471,3
536236426,5195197476,4
536236467,5195197593,0
536236467,5195197594,1
536236467,5195197591,2
536236467,5195197592,3
536236467,5195197593,4
536236494,5195197733,0
536236494,5195197730,1
536236494,5195197731,2
536236494,5195197728,3
536236494,5195197733,4
536236517,5195197832,0
536236517,5195197833,1
536236517,5195197830,2
536236517,5195197831,3
536236517,5195197832,4
536236540,5195197944,0
536236540,5195197945,1
536236540,5195197942,2
536236540,5195197943,3
536236540,5195197940,4
536236540,5195197941,5
536236540,5195197938,6
536236540,5195197939,7
536236540,5195197936,8
536236540,5195197937,9
536236540,5195197944,10
536236558,5195198077,0
536236558,5195198074,1
536236558,5195198075,2
536236558,5195198072,3
536236558,5195198077,4
536236579,5195198199,0
536236579,5195198196,1
536236579,5195198197,2
536236579,5195198194,3
536236579,5195198195,4
536236579,5195198192,5
536236579,5195198199,6
536236600,5195198289,0
536236600,5195198286,1
536236600,5195198287,2
536236600,5195198284,3
536236600,5195198289,4
536236621,5195198381,0
536236621,5195198378,1
536236621,5195198379,2
536236621,5195198376,3
536236621,5195198381,4
536236642,5195198489,0
536236642,5195198486,1
536236642,5195198487,2
536236642,5195198484,3
536236642,5195198489,4
536236662,5195198583,0
536236662,5195198580,1
536236662,5195198581,2
536236662,5195198578,3
536236662,5195198583,4
536236733,5195198684,0
536236733,5195198685,1
536236733,5195198682,2
536236733,5195198683,3
536236733,5195198684,4
536236770,5195198794,0
536236770,5195198795,1
536236770,5195198792,2
536236770,5195198793,3
536236770,5195198794,4
536236789,5195198872,0
536236789,5195198873,1
536236789,5195198870,2
536236789,5195198871,3
536236789,5195198868,4
536236789,5195198869,5
536236789,5195198872,6
536236813,5195199099,0
536236813,5195199100,1
536236813,5195199097,2
536236813,5195199098,3
536236813,5195199095,4
536236813,5195199096,5
536236813,5195199093,6
536236813,5195199094,7
536236813,5195199091,8
536236813,5195199092,9
536236813,5195199089,10
536236813,5195199090,11
536236813,5195199099,12
536236831,5195199376,0
536236831,5195199374,1
536236831,5195199375,2
536236831,5195199372,3
536236831,5195199373,4
536236831,5195199370,5
536236831,5195199376,6
536236851,5195199479,0
536236851,5195199476,1
536236851,5195199477,2
536236851,5195199474,3
536236851,5195199479,4
536236880,5195199611,0
536236880,5195199608,1
536236880,5195199609,2
536236880,5195199606,3
536236880,5195199611,4
536236902,5195199702,0
536236902,5195199703,1
536236902,5195199700,2
536236902,5195199701,3
536236902,5195199702,4
536236920,5195199784,0
536236920,5195199785,1
536236920,5195199782,2
536236920,5195199783,3
536236920,5195199784,4
536236940,5195199891,0
536236940,5195199888,1
536236940,5195199889,2
536236940,5195199886,3
536236940,5195199891,4
536236957,5195199975,0
536236957,5195199972,1
536236957,5195199973,2
536236957,5195199970,3
536236957,5195199975,4
536236975,5195200045,0
536236975,5195200046,1
536236975,5195200043,2
536236975,5195200044,3
536236975,5195200045,4
536236993,5195200129,0
536236993,5195200130,1
536236993,5195200127,2
536236993,5195200128,3
536236993,5195200129,4
536237013,5195200223,0
536237013,5195200224,1
536237013,5195200221,2
536237013,5195200222,3
536237013,5195200223,4
536237034,5195200335,0
536237034,5195200336,1
536237034,5195200333,2
536237034,5195200334,3
536237034,5195200331,4
536237034,5195200332,5
536237034,5195200329,6
536237034,5195200330,7
536237034,5195200335,8
536237050,5195200402,0
536237050,5195200399,1
536237050,5195200400,2
536237050,5195200397,3
536237050,5195200402,4
536237065,5195200482,0
536237065,5195200479,1
536237065,5195200480,2
536237065,5195200477,3
536237065,5195200482,4
536237081,5195200566,0
536237081,5195200563,1
536237081,5195200564,2
536237081,5195200561,3
536237081,5195200562,4
536237081,5195200566,5
536248126,5195297892,0
536248126,5195297891,1
536248126,5195297890,2
536248126,5195297889,3
536248126,5195297892,4
536248141,5195297966,0
536248141,5195297965,1
536248141,5195297964,2
536248141,5195297963,3
536248141,5195297966,4
536248156,5195298026,0
536248156,5195298025,1
536248156,5195298024,2
536248156,5195298023,3
536248156,5195298026,4
536248171,5195298092,0
536248171,5195298091,1
536248171,5195298090,2
536248171,5195298089,3
536248171,5195298092,4
536248186,5195298154,0
536248186,5195298153,1
536248186,5195298152,2
536248186,5195298151,3
536248186,5195298154,4
536248202,5195298235,0
536248202,5195298234,1
536248202,5195298233,2
536248202,5195298232,3
536248202,5195298235,4
536248217,5195298301,0
536248217,5195298300,1
536248217,5195298299,2
536248217,5195298298,3
536248217,5195298301,4
536248232,5195298366,0
536248232,5195298365,1
536248232,5195298364,2
536248232,5195298363,3
536248232,5195298362,4
536248232,5195298366,5
536248247,5195298428,0
536248247,5195298427,1
536248247,5195298426,2
536248247,5195298425,3
536248247,5195298428,4
536248262,5195298490,0
536248262,5195298489,1
536248262,5195298488,2
536248262,5195298487,3
536248262,5195298490,4
536248277,5195298552,0
536248277,5195298551,1
536248277,5195298550,2
536248277,5195298549,3
536248277,5195298552,4
536248292,5195298617,0
536248292,5195298616,1
536248292,5195298615,2
536248292,5195298614,3
536248292,5195298617,4
536248307,5195298695,0
536248307,5195298694,1
536248307,5195298693,2
536248307,5195298692,3
536248307,5195298695,4
536248322,5195298761,0
536248322,5195298760,1
536248322,5195298759,2
536248322,5195298758,3
536248322,5195298761,4
536248337,5195298832,0
536248337,5195298831,1
536248337,5195298830,2
536248337,5195298829,3
536248337,5195298828,4
536248337,5195298827,5
536248337,5195298826,6
536248337,5195298825,7
536248337,5195298824,8
536248337,5195298823,9
536248337,5195298822,10
536248337,5195298821,11
536248337,5195298820,12
536248337,5195298819,13
536248337,5195298832,14
536248352,5195298902,0
536248352,5195298901,1
536248352,5195298900,2
536248352,5195298899,3
536248352,5195298898,4
536248352,5195298897,5
536248352,5195298902,6
536248367,5195298972,0
536248367,5195298971,1
536248367,5195298970,2
536248367,5195298969,3
536248367,5195298972,4
536248382,5195299034,0
536248382,5195299033,1
536248382,5195299032,2
536248382,5195299031,3
536248382,5195299034,4
536248397,5195299104,0
536248397,5195299103,1
536248397,5195299102,2
536248397,5195299101,3
536248397,5195299100,4
536248397,5195299099,5
536248397,5195299098,6
536248397,5195299097,7
536248397,5195299104,8
536248412,5195299174,0
536248412,5195299173,1
536248412,5195299172,2
536248412,5195299171,3
536248412,5195299174,4
536248427,5195299265,0
536248427,5195299264,1
536248427,5195299263,2
536248427,5195299262,3
536248427,5195299265,4
536248443,5195299331,0
536248443,5195299330,1
536248443,5195299329,2
536248443,5195299328,3
536248443,5195299331,4
536248458,5195299393,0
536248458,5195299392,1
536248458,5195299391,2
536248458,5195299390,3
536248458,5195299393,4
536248473,5195299455,0
536248473,5195299454,1
536248473,5195299453,2
536248473,5195299452,3
536248473,5195299455,4
536248488,5195299526,0
536248488,5195299525,1
536248488,5195299524,2
536248488,5195299523,3
536248488,5195299526,4
536248503,5195299594,0
536248503,5195299593,1
536248503,5195299592,2
536248503,5195299591,3
536248503,5195299594,4
536248518,5195299665,0
536248518,5195299664,1
536248518,5195299663,2
